# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
2.067443564490443109e+01,1.382550085434846387e+01,6.425802393859279960e+01,2.191647520705874186e+01,3.921159586009760005e+02
2.077120891451333762e+01,1.379749060678519612e+01,6.438199940454194348e+01,2.182050998867284974e+01,3.927241222491095414e+02
2.086795223693344070e+01,1.376952044777406670e+01,6.450504946008203433e+01,2.172543009214390253e+01,3.933282113833798235e+02
2.096466548822037979e+01,1.374159187809074822e+01,6.462718527465362683e+01,2.163122284725562849e+01,3.939282708878188259e+02
2.106134854467820716e+01,1.371370634442727265e+01,6.474841782549280822e+01,2.153787583007992978e+01,3.945243449521436219e+02
2.115800128286014825e+01,1.368586524107519331e+01,6.486875790197954927e+01,2.144537685694525564e+01,3.951164770858983957e+02
2.125462357956937964e+01,1.365806991155297290e+01,6.498821610986578889e+01,2.135371397858123288e+01,3.957047101322295930e+02
2.135121531185984267e+01,1.363032165018031527e+01,6.510680287538376376e+01,2.126287547443592629e+01,3.962890862813198964e+02
2.144777635703695040e+01,1.360262170360057254e+01,6.522452844924148962e+01,2.117284984715793428e+01,3.968696470834814818e+02
2.154430659265839409e+01,1.357497127225381028e+01,6.534140291050729843e+01,2.108362581723888241e+01,3.974464334619277679e+02
2.164080589653488929e+01,1.354737151180192534e+01,6.545743617038800721e+01,2.099519231781007278e+01,3.980194857252098473e+02
2.173727414673093605e+01,1.351982353450736163e+01,6.557263797590341881e+01,2.090753848958920713e+01,3.985888435793667668e+02
2.183371122156555089e+01,1.349232841056745613e+01,6.568701791346194341e+01,2.082065367597060046e+01,3.991545461397631698e+02
2.193011699961301986e+01,1.346488716940584318e+01,6.580058541233823632e+01,2.073452741825591872e+01,3.997166319426365817e+02
2.202649135970365890e+01,1.343750080092226895e+01,6.591334974805850777e+01,2.064914945101921262e+01,4.002751389563687212e+02
2.212283418092450660e+01,1.341017025670246454e+01,6.602532004569476953e+01,2.056450969760277658e+01,4.008301045924803816e+02
2.221914534262008800e+01,1.338289645118945259e+01,6.613650528307127274e+01,2.048059826573927822e+01,4.013815657163589208e+02
2.231542472439312519e+01,1.335568026281752019e+01,6.624691429388649055e+01,2.039740544329599103e+01,4.019295586577299559e+02
2.241167220610524780e+01,1.332852253511025076e+01,6.635655577075290523e+01,2.031492169413683868e+01,4.024741192208770713e+02
2.250788766787773199e+01,1.330142407774376956e+01,6.646543826815673128e+01,2.023313765409951159e+01,4.030152826946221012e+02
2.260407099009217546e+01,1.327438566757662741e+01,6.657357020534094261e+01,2.015204412708242643e+01,4.035530838620576901e+02
